seed,config,r,m_t_source,point_idx,category,t,tau,d_eff_denoiser,d_eff_energy
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.039649009704589844,257.1410975735382,15.2711763381958,-1.7039356039199447
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.039649009704589844,257.1410975735382,15.280198097229004,3.5824137945769507
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.039649009704589844,257.1410975735382,16.945716857910156,4.831971157849921
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3201,rare,0.039649009704589844,257.1410975735382,15.450984001159668,-3.0777031695788537
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4516,rare,0.039649009704589844,257.1410975735382,15.510123252868652,0.5964714584324611
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3082,rare,0.039649009704589844,257.1410975735382,15.50330924987793,1.2517082255740206
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3183,typical,0.04942375421524048,165.24993211117314,16.553436279296875,-5.164518811207245
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2541,typical,0.04942375421524048,165.24993211117314,17.11672592163086,-0.4534984903273198
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1339,typical,0.04942375421524048,165.24993211117314,17.165176391601562,-1.455754231241599
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1534,typical,0.04942375421524048,165.24993211117314,17.75210189819336,-2.148202137404951
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.04942375421524048,165.24993211117314,17.173446655273438,-0.9386349680748935
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.04942375421524048,165.24993211117314,17.731243133544922,1.0023645078858863
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.04942375421524048,165.24993211117314,19.338401794433594,0.2187430134342776
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3201,rare,0.04942375421524048,165.24993211117314,18.32187843322754,0.08039318397413808
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4516,rare,0.04942375421524048,165.24993211117314,16.465818405151367,2.1254383451303056
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3082,rare,0.04942375421524048,165.24993211117314,19.443988800048828,4.115298457183826
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3183,typical,0.05914849042892456,115.17774173996257,18.39023780822754,-6.388788926144116
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2541,typical,0.05914849042892456,115.17774173996257,18.276531219482422,1.5473416661343435
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1339,typical,0.05914849042892456,115.17774173996257,18.02901268005371,4.802570842134628
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1534,typical,0.05914849042892456,115.17774173996257,17.82659912109375,-1.7014298296912784
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.05914849042892456,115.17774173996257,17.57651710510254,0.9679822236917062
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.05914849042892456,115.17774173996257,18.19697380065918,0.5838835953663875
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.05914849042892456,115.17774173996257,18.553485870361328,-2.718785770303384
